ID,Condition,RunPosition,RT,Globality,RunType,StimuliType
18,Global Congruent,2,370,Global,Congruent,Congruent Stimuli with Target
18,Global Congruent,6,370,Global,Congruent,Congruent Stimuli with Target
18,Global Incongruent at 2,2,370,Global,Incongruent at 2,Incongruent Stimuli with Target
18,Local Incongruent at 2,2,370,Local,Incongruent at 2,Incongruent Stimuli with Target
18,Global Incongruent at 2,2,370,Global,Incongruent at 2,Incongruent Stimuli with Target
18,Local Incongruent at 6,6,370,Local,Incongruent at 6,Incongruent Stimuli with Target
18,Local Congruent,6,370,Local,Congruent,Congruent Stimuli with Target
18,Global Congruent,2,370,Global,Congruent,Congruent Stimuli with Target
18,Global Incongruent at 2,2,370,Global,Incongruent at 2,Incongruent Stimuli with Target
18,Global Incongruent at 6,6,370,Global,Incongruent at 6,Incongruent Stimuli with Target
18,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
18,Global Congruent,6,370,Global,Congruent,Congruent Stimuli with Target
18,Global Incongruent at 2,2,370,Global,Incongruent at 2,Incongruent Stimuli with Target
18,Global Incongruent at 2,2,370,Global,Incongruent at 2,Incongruent Stimuli with Target
18,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
18,Local Congruent,6,370,Local,Congruent,Congruent Stimuli with Target
18,Global Congruent,6,370,Global,Congruent,Congruent Stimuli with Target
18,Global Congruent,6,370,Global,Congruent,Congruent Stimuli with Target
20,Local Congruent,6,370,Local,Congruent,Congruent Stimuli with Target
20,Local Incongruent at 6,6,370,Local,Incongruent at 6,Incongruent Stimuli with Target
20,Local Congruent,6,370,Local,Congruent,Congruent Stimuli with Target
20,Global Congruent,2,370,Global,Congruent,Congruent Stimuli with Target
20,Global Incongruent at 2,2,370,Global,Incongruent at 2,Incongruent Stimuli with Target
20,Global Incongruent at 6,6,370,Global,Incongruent at 6,Incongruent Stimuli with Target
20,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
20,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
20,Local Incongruent at 2,2,370,Local,Incongruent at 2,Incongruent Stimuli with Target
20,Global Congruent,2,370,Global,Congruent,Congruent Stimuli with Target
20,Global Congruent,2,370,Global,Congruent,Congruent Stimuli with Target
20,Local Incongruent at 2,2,370,Local,Incongruent at 2,Incongruent Stimuli with Target
20,Global Incongruent at 2,2,370,Global,Incongruent at 2,Incongruent Stimuli with Target
20,Local Incongruent at 2,2,370,Local,Incongruent at 2,Incongruent Stimuli with Target
20,Local Congruent,6,370,Local,Congruent,Congruent Stimuli with Target
20,Local Congruent,6,370,Local,Congruent,Congruent Stimuli with Target
20,Local Incongruent at 6,6,370,Local,Incongruent at 6,Incongruent Stimuli with Target
21,Global Congruent,6,370,Global,Congruent,Congruent Stimuli with Target
21,Local Congruent,6,370,Local,Congruent,Congruent Stimuli with Target
21,Local Congruent,6,370,Local,Congruent,Congruent Stimuli with Target
21,Local Congruent,6,370,Local,Congruent,Congruent Stimuli with Target
21,Global Congruent,2,370,Global,Congruent,Congruent Stimuli with Target
21,Global Congruent,6,370,Global,Congruent,Congruent Stimuli with Target
21,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
21,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
22,Global Congruent,6,370,Global,Congruent,Congruent Stimuli with Target
22,Global Incongruent at 2,2,370,Global,Incongruent at 2,Incongruent Stimuli with Target
22,Local Congruent,6,370,Local,Congruent,Congruent Stimuli with Target
22,Local Incongruent at 2,2,370,Local,Incongruent at 2,Incongruent Stimuli with Target
22,Local Incongruent at 6,6,370,Local,Incongruent at 6,Incongruent Stimuli with Target
22,Local Congruent,6,370,Local,Congruent,Congruent Stimuli with Target
22,Local Congruent,6,370,Local,Congruent,Congruent Stimuli with Target
22,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
22,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
23,Global Congruent,2,370,Global,Congruent,Congruent Stimuli with Target
23,Global Congruent,2,370,Global,Congruent,Congruent Stimuli with Target
23,Global Congruent,2,370,Global,Congruent,Congruent Stimuli with Target
23,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
23,Local Incongruent at 2,2,370,Local,Incongruent at 2,Incongruent Stimuli with Target
23,Global Congruent,6,370,Global,Congruent,Congruent Stimuli with Target
23,Global Incongruent at 6,6,370,Global,Incongruent at 6,Incongruent Stimuli with Target
23,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
23,Local Incongruent at 2,2,370,Local,Incongruent at 2,Incongruent Stimuli with Target
23,Global Congruent,2,370,Global,Congruent,Congruent Stimuli with Target
23,Local Incongruent at 6,6,370,Local,Incongruent at 6,Incongruent Stimuli with Target
23,Global Incongruent at 2,2,370,Global,Incongruent at 2,Incongruent Stimuli with Target
23,Local Incongruent at 2,2,370,Local,Incongruent at 2,Incongruent Stimuli with Target
24,Global Congruent,2,370,Global,Congruent,Congruent Stimuli with Target
24,Global Incongruent at 2,2,370,Global,Incongruent at 2,Incongruent Stimuli with Target
24,Local Incongruent at 2,2,370,Local,Incongruent at 2,Incongruent Stimuli with Target
24,Global Congruent,6,370,Global,Congruent,Congruent Stimuli with Target
24,Global Congruent,2,370,Global,Congruent,Congruent Stimuli with Target
24,Global Congruent,2,370,Global,Congruent,Congruent Stimuli with Target
24,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
24,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
24,Global Incongruent at 2,2,370,Global,Incongruent at 2,Incongruent Stimuli with Target
24,Global Incongruent at 2,2,370,Global,Incongruent at 2,Incongruent Stimuli with Target
24,Global Incongruent at 2,2,370,Global,Incongruent at 2,Incongruent Stimuli with Target
24,Global Congruent,6,370,Global,Congruent,Congruent Stimuli with Target
24,Local Incongruent at 6,6,370,Local,Incongruent at 6,Incongruent Stimuli with Target
27,Global Incongruent at 2,2,370,Global,Incongruent at 2,Incongruent Stimuli with Target
27,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
27,Local Congruent,6,370,Local,Congruent,Congruent Stimuli with Target
27,Global Incongruent at 6,6,370,Global,Incongruent at 6,Incongruent Stimuli with Target
27,Global Congruent,2,370,Global,Congruent,Congruent Stimuli with Target
27,Local Congruent,6,370,Local,Congruent,Congruent Stimuli with Target
27,Local Incongruent at 6,6,370,Local,Incongruent at 6,Incongruent Stimuli with Target
27,Global Incongruent at 6,6,370,Global,Incongruent at 6,Incongruent Stimuli with Target
27,Local Congruent,6,370,Local,Congruent,Congruent Stimuli with Target
27,Local Incongruent at 6,6,370,Local,Incongruent at 6,Incongruent Stimuli with Target
27,Global Congruent,6,370,Global,Congruent,Congruent Stimuli with Target
27,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
27,Local Incongruent at 2,2,370,Local,Incongruent at 2,Incongruent Stimuli with Target
27,Local Incongruent at 2,2,370,Local,Incongruent at 2,Incongruent Stimuli with Target
27,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
27,Global Congruent,2,370,Global,Congruent,Congruent Stimuli with Target
27,Global Incongruent at 6,6,370,Global,Incongruent at 6,Incongruent Stimuli with Target
27,Global Congruent,6,370,Global,Congruent,Congruent Stimuli with Target
27,Local Incongruent at 6,6,370,Local,Incongruent at 6,Incongruent Stimuli with Target
27,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
27,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
27,Local Incongruent at 2,2,370,Local,Incongruent at 2,Incongruent Stimuli with Target
27,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
27,Global Congruent,6,370,Global,Congruent,Congruent Stimuli with Target
27,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
27,Local Incongruent at 6,6,370,Local,Incongruent at 6,Incongruent Stimuli with Target
27,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
27,Local Congruent,6,370,Local,Congruent,Congruent Stimuli with Target
27,Global Incongruent at 2,2,370,Global,Incongruent at 2,Incongruent Stimuli with Target
28,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
28,Local Congruent,6,370,Local,Congruent,Congruent Stimuli with Target
28,Global Incongruent at 2,2,370,Global,Incongruent at 2,Incongruent Stimuli with Target
28,Local Incongruent at 2,2,370,Local,Incongruent at 2,Incongruent Stimuli with Target
28,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
28,Local Incongruent at 2,2,370,Local,Incongruent at 2,Incongruent Stimuli with Target
28,Global Incongruent at 2,2,370,Global,Incongruent at 2,Incongruent Stimuli with Target
28,Local Incongruent at 6,6,370,Local,Incongruent at 6,Incongruent Stimuli with Target
28,Local Incongruent at 2,2,370,Local,Incongruent at 2,Incongruent Stimuli with Target
29,Global Congruent,2,370,Global,Congruent,Congruent Stimuli with Target
29,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
29,Local Congruent,6,370,Local,Congruent,Congruent Stimuli with Target
29,Global Congruent,6,370,Global,Congruent,Congruent Stimuli with Target
29,Global Congruent,6,370,Global,Congruent,Congruent Stimuli with Target
29,Global Congruent,2,370,Global,Congruent,Congruent Stimuli with Target
29,Local Incongruent at 2,2,370,Local,Incongruent at 2,Incongruent Stimuli with Target
29,Local Incongruent at 2,2,370,Local,Incongruent at 2,Incongruent Stimuli with Target
29,Global Congruent,2,370,Global,Congruent,Congruent Stimuli with Target
29,Local Congruent,6,370,Local,Congruent,Congruent Stimuli with Target
29,Global Incongruent at 2,2,370,Global,Incongruent at 2,Incongruent Stimuli with Target
29,Global Incongruent at 6,6,370,Global,Incongruent at 6,Incongruent Stimuli with Target
29,Local Incongruent at 6,6,370,Local,Incongruent at 6,Incongruent Stimuli with Target
29,Global Congruent,2,370,Global,Congruent,Congruent Stimuli with Target
29,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
29,Local Congruent,6,370,Local,Congruent,Congruent Stimuli with Target
29,Local Congruent,6,370,Local,Congruent,Congruent Stimuli with Target
29,Global Congruent,2,370,Global,Congruent,Congruent Stimuli with Target
29,Global Incongruent at 2,2,370,Global,Incongruent at 2,Incongruent Stimuli with Target
29,Global Incongruent at 2,2,370,Global,Incongruent at 2,Incongruent Stimuli with Target
29,Global Incongruent at 2,2,370,Global,Incongruent at 2,Incongruent Stimuli with Target
29,Local Incongruent at 6,6,370,Local,Incongruent at 6,Incongruent Stimuli with Target
29,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
29,Local Congruent,6,370,Local,Congruent,Congruent Stimuli with Target
30,Global Incongruent at 6,6,370,Global,Incongruent at 6,Incongruent Stimuli with Target
30,Global Congruent,2,370,Global,Congruent,Congruent Stimuli with Target
30,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
30,Local Congruent,6,370,Local,Congruent,Congruent Stimuli with Target
30,Local Incongruent at 6,6,370,Local,Incongruent at 6,Incongruent Stimuli with Target
30,Global Incongruent at 6,6,370,Global,Incongruent at 6,Incongruent Stimuli with Target
30,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
30,Global Congruent,2,370,Global,Congruent,Congruent Stimuli with Target
30,Local Incongruent at 6,6,370,Local,Incongruent at 6,Incongruent Stimuli with Target
30,Local Congruent,6,370,Local,Congruent,Congruent Stimuli with Target
30,Global Congruent,6,370,Global,Congruent,Congruent Stimuli with Target
32,Global Incongruent at 2,2,370,Global,Incongruent at 2,Incongruent Stimuli with Target
32,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
32,Global Congruent,6,370,Global,Congruent,Congruent Stimuli with Target
32,Global Congruent,6,370,Global,Congruent,Congruent Stimuli with Target
32,Local Incongruent at 2,2,370,Local,Incongruent at 2,Incongruent Stimuli with Target
32,Global Incongruent at 6,6,370,Global,Incongruent at 6,Incongruent Stimuli with Target
32,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
32,Local Congruent,6,370,Local,Congruent,Congruent Stimuli with Target
34,Global Congruent,6,370,Global,Congruent,Congruent Stimuli with Target
34,Global Incongruent at 2,2,370,Global,Incongruent at 2,Incongruent Stimuli with Target
34,Global Incongruent at 6,6,370,Global,Incongruent at 6,Incongruent Stimuli with Target
34,Global Congruent,2,370,Global,Congruent,Congruent Stimuli with Target
34,Global Congruent,6,370,Global,Congruent,Congruent Stimuli with Target
34,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
34,Local Congruent,6,370,Local,Congruent,Congruent Stimuli with Target
34,Global Congruent,2,370,Global,Congruent,Congruent Stimuli with Target
34,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
34,Global Incongruent at 2,2,370,Global,Incongruent at 2,Incongruent Stimuli with Target
34,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
34,Local Congruent,6,370,Local,Congruent,Congruent Stimuli with Target
34,Local Incongruent at 2,2,370,Local,Incongruent at 2,Incongruent Stimuli with Target
34,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
34,Local Incongruent at 6,6,370,Local,Incongruent at 6,Incongruent Stimuli with Target
34,Local Incongruent at 2,2,370,Local,Incongruent at 2,Incongruent Stimuli with Target
34,Global Congruent,6,370,Global,Congruent,Congruent Stimuli with Target
34,Global Congruent,6,370,Global,Congruent,Congruent Stimuli with Target
34,Local Incongruent at 2,2,370,Local,Incongruent at 2,Incongruent Stimuli with Target
34,Local Incongruent at 6,6,370,Local,Incongruent at 6,Incongruent Stimuli with Target
34,Global Incongruent at 6,6,370,Global,Incongruent at 6,Incongruent Stimuli with Target
34,Global Congruent,6,370,Global,Congruent,Congruent Stimuli with Target
34,Global Incongruent at 2,2,370,Global,Incongruent at 2,Incongruent Stimuli with Target
34,Global Congruent,6,370,Global,Congruent,Congruent Stimuli with Target
34,Global Incongruent at 6,6,370,Global,Incongruent at 6,Incongruent Stimuli with Target
34,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
34,Local Incongruent at 6,6,370,Local,Incongruent at 6,Incongruent Stimuli with Target
34,Local Incongruent at 2,2,370,Local,Incongruent at 2,Incongruent Stimuli with Target
34,Local Incongruent at 6,6,370,Local,Incongruent at 6,Incongruent Stimuli with Target
34,Global Incongruent at 2,2,370,Global,Incongruent at 2,Incongruent Stimuli with Target
34,Global Incongruent at 6,6,370,Global,Incongruent at 6,Incongruent Stimuli with Target
34,Local Incongruent at 2,2,370,Local,Incongruent at 2,Incongruent Stimuli with Target
34,Global Congruent,6,370,Global,Congruent,Congruent Stimuli with Target
35,Local Incongruent at 6,6,370,Local,Incongruent at 6,Incongruent Stimuli with Target
35,Local Incongruent at 2,2,370,Local,Incongruent at 2,Incongruent Stimuli with Target
35,Global Congruent,2,370,Global,Congruent,Congruent Stimuli with Target
35,Global Congruent,6,370,Global,Congruent,Congruent Stimuli with Target
35,Global Incongruent at 2,2,370,Global,Incongruent at 2,Incongruent Stimuli with Target
35,Local Congruent,6,370,Local,Congruent,Congruent Stimuli with Target
35,Local Congruent,2,370,Local,Congruent,Congruent Stimuli with Target
35,Global Incongruent at 6,6,370,Global,Incongruent at 6,Incongruent Stimuli with Target
35,Local Incongruent at 6,6,370,Local,Incongruent at 6,Incongruent Stimuli with Target
35,Global Congruent,6,370,Global,Congruent,Congruent Stimuli with Target
35,Local Congruent,6,370,Local,Congruent,Congruent Stimuli with Target
35,Global Congruent,6,370,Global,Congruent,Congruent Stimuli with Target
35,Global Incongruent at 6,6,370,Global,Incongruent at 6,Incongruent Stimuli with Target
